1,0.140625,2596,0
2,2.21875,2594.75,0
3,4.25,2595.5,0
4,6.29688,2617.25,0
5,8.26562,0,0
6,10.375,2598,0
7,12.3438,0,0
8,14.4375,2685.5,0
9,16.5,2685.75,0
10,18.4531,2687.25,0
11,20.4844,2640.5,0
12,22.5625,2512.25,0
13,24.5625,2758.25,0
14,26.5938,2785.75,0
15,28.625,2834.5,0
16,30.6406,2914.25,0
17,32.6719,0,0
18,34.7031,0,0
19,36.75,0,0
20,38.7812,0,0
21,40.8125,0,0
22,42.8438,0,0
23,44.875,0,0
24,46.9062,0,0
25,48.9531,0,0
26,50.9844,0,0
27,53.0156,0,0
28,55.0469,0,0
29,57.125,2713.5,0
30,59.1719,2660,0
31,61.2031,2591.5,0
32,63.2656,2545.75,0
33,65.2969,2490,0
34,67.3438,2437.25,0
35,69.3906,2381.25,0
36,71.4531,2344,0
37,73.4531,2314,0
38,75.5469,2285.25,0
39,77.5469,2266.75,0
40,79.625,2262.75,0
41,81.6562,2234,0
42,83.6875,2205.5,0
43,85.7344,2161,0
44,87.5938,0,0
45,89.625,0,0
46,91.6562,0,0
47,93.6875,0,0
48,95.875,2220.25,0
49,97.875,2204.25,0
50,99.9219,2203.75,0
51,101.922,2216,0
52,103.984,2229.75,0
53,106,2248.5,0
54,108.047,2253.25,0
55,110.047,2269.75,0
56,112.109,2286,0
57,114.078,2313.75,0
58,116.125,2347,0
59,118.156,2396.75,0
60,120.156,2425.25,0
61,122.188,2502.25,0
62,124.219,2533,0
63,126.219,2589.75,0
64,128.266,2642.5,0
65,130.266,2709,0
66,132.281,2687.75,0
67,134.312,2666.25,0
68,136.359,2680.25,0
69,138.469,2757,0
70,140.469,2858,0
71,142.516,2970.5,0
72,144.5,3118.5,0
73,146.531,3253.5,0
74,148.562,3424.75,0
75,150.562,3626.5,0
76,152.672,0,0
77,154.625,3713.75,0
78,156.688,3671.5,0
79,158.734,3586.75,0
80,160.812,0,0
81,162.844,0,0
82,164.875,0,0
83,166.906,0,0
84,168.953,0,0
85,170.984,0,0
86,172.969,3319.5,0
87,175,3319.5,0
88,177.062,3285.5,0
89,179.109,0,0
90,181.156,0,0
91,183.188,0,0
92,185.219,0,0
93,187.25,0,0
94,189.281,0,0
95,191.312,0,0
96,193.359,0,0
97,195.391,0,0
98,197.422,0,0
99,199.453,0,0
100,201.484,0,0
101,203.516,0,0
102,205.562,0,0
103,207.594,0,0
104,209.625,0,0
105,211.656,0,0
106,213.875,3713.75,0
107,215.719,0,0
108,218,3512,0
109,220.047,3351.25,0
110,222.094,3210.5,0
111,224.156,3033.25,0
112,226.219,2910.5,0
113,228.297,2824.75,0
