PID values => kp: 0.15 ki: 0.01 kd: 0.085
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, x
-23.8595,232.716,3097,1450,1500,0,2.7287,-172.522,26.6502,6011,0
-47.229,225.245,3090,1450,1500,0,2.6348,-172.332,26.5197,6111,0
-56.8574,251.877,3104,1454,1500,0,2.77372,-172.136,26.6864,6211,0
-63.3806,272.889,3119,1454,1500,0,2.08455,-171.948,26.8783,6311,0
-60.0157,252.02,3126,1455,1500,0,1.89581,-171.845,26.5822,6411,0
-56.6648,266.922,3137,1464,1500,0,1.49617,-171.864,26.5187,6511,0
-55.9483,277.016,3139,1462,1500,0,0.823042,-171.943,26.6325,6611,0
-56.6299,260.678,3154,1461,1500,0,0.532119,-172.311,26.4382,6711,0
-61.0563,307.607,3173,1461,1500,0,0.484748,-172.888,26.4421,6811,0
-44.0281,297.753,3166,1461,1500,0,0.38135,-173.309,26.3872,6911,0
-34.9851,304.544,3167,1461,1500,0,0.38135,-173.309,26.6391,7011,0
-50.1744,301.672,3177,1472,1500,0,-0.619666,-174.265,26.3534,7111,0
-55.859,310.087,3173,1472,1500,0,-0.619666,-174.265,26.5409,7211,0
-78.2616,299.106,3174,1457,1500,0,0.452584,-175.889,26.3306,7311,0
-104.307,298.043,3178,1432,1500,0,0.452584,-175.889,26.4274,7412,0
-114.184,300.998,3165,1444,1500,0,3.17165,-176.919,26.4882,7512,0
-160.454,304.747,3148,1444,1500,0,2.92196,-176.945,26.6142,7612,0
-191.181,314.577,3151,1414,1500,0,3.15082,-176.98,26.6868,7712,0
-195.206,320.802,3156,1414,1500,0,3.15082,-176.98,26.7046,7812,0
-226.327,296.744,3175,1408,1500,0,5.92508,-176.824,27.0464,7912,0
-266.321,314.815,3144,1395,1500,0,6.92365,-176.944,27.1377,8012,0
-265.577,304.49,3155,1394,1500,0,8.1068,-177.25,27.2204,8112,0
-273.915,289.487,3133,1420,1500,0,8.25125,-177.428,27.5014,8212,0
-280.699,257.172,3157,1420,1500,0,6.65618,-177.443,27.0814,8312,0
-265.073,259.734,3160,1441,1500,0,6.18294,-177.215,27.2153,8412,0
-240.736,278.695,3127,1441,1500,0,4.95897,-176.837,27.2085,8512,0
-182.041,229.308,3096,1452,1500,0,3.74698,-175.426,26.4674,8612,0
-167.432,228.314,3096,1454,1500,0,2.41449,-174.709,26.6998,8712,0
-134.408,189.548,3090,1454,1500,0,1.98797,-174.586,26.4588,8812,0
-106.11,184.698,3102,1454,1500,0,1.98797,-174.586,26.3861,8912,0
-14.6804,198.614,3067,1475,1500,0,0.337843,-174.261,26.5074,9012,0
12.1326,151.218,3072,1542,1500,0,-0.392443,-174.27,26.1991,9112,0
50.1691,175.635,3065,1506,1500,0,-1.11658,-174.318,26.5088,9212,0
67.4375,220.933,3062,1506,1500,0,-0.533032,-174.464,26.2347,9312,0
138.227,155.733,3060,1548,1500,0,-0.163783,-174.706,26.3516,9412,0
146.402,137.197,3046,1496,1605,0,-1.66572,-174.837,26.1792,9512,0
190.49,108.256,3035,1533,1605,0,-0.701594,-175.027,26.1335,9612,0
205.089,94.3639,3033,1533,1605,0,-0.672142,-174.842,26.3046,9712,0
225.012,112.895,3037,1533,1605,0,-0.586296,-174.793,26.2846,9812,0
243.313,100.562,3024,1520,1605,0,0.313786,-174.374,26.3442,9912,0
256.642,91.9407,3028,1518,1605,0,0.559966,-173.727,26.109,10012,0
258.126,147.695,3035,1518,1605,0,0.361051,-173.226,26.0812,10112,0
259.456,150.098,3036,1508,1500,0,0.246197,-172.692,26.226,10212,0
279.576,157.649,3045,1509,1500,0,0.095065,-172.481,26.7837,10312,0
286.032,121.108,3050,1517,1605,0,0.0237544,-172.245,26.5985,10412,0
291.548,142.87,3069,1518,1605,0,-0.00656824,-172.079,26.266,10512,0
306.173,121.231,3056,1518,1605,0,-0.0275342,-172.036,26.6239,10612,0
271.016,185.202,3055,1481,1500,0,0.141476,-172.181,25.9798,10712,0
285.836,170.569,3070,1481,1500,0,0.141476,-172.181,27.0303,10812,0
293.349,152.238,3093,1521,1500,0,0.239492,-173.488,26.6786,10912,0
290.936,171.663,3084,1512,1500,0,0.239492,-173.488,26.7531,11012,0
279.98,214.671,3097,1512,1500,0,0.285533,-174.079,26.686,11112,0
248.694,175.009,3092,1512,1500,0,0.285533,-174.079,26.4474,11212,0
243.126,249.959,3084,1482,1500,0,0.334566,-174.313,26.2696,11312,0
249.473,224.366,3102,1503,1500,0,0.384098,-174.33,26.3505,11412,0
223.012,201.441,3092,1483,1500,0,0.384098,-174.33,26.4652,11512,0
201.183,212.894,3097,1483,1500,0,0.373789,-176.337,26.6306,11612,0
201.331,220.551,3102,1503,1500,0,0.0855068,-178.566,26.3759,11712,0
177.062,241.494,3087,1478,1500,0,0.189116,178.941,26.4496,11812,0
165.062,203.036,3097,1479,1500,0,0.330108,175.817,26.1332,11912,0
126.441,267.203,3091,1459,1500,0,0.408786,171.409,25.2539,12012,0
129.924,230.88,3100,1495,1500,0,0.766318,170.39,25.3413,12112,0
113.841,246.982,3084,1495,1500,0,0.238349,170.454,25.5328,12212,0
72.3613,242.534,3106,1449,1500,0,0.324014,171.309,25.3248,12312,0
70.5634,236.785,3106,1449,1500,0,1.32953,171.823,25.5089,12412,0
43.4603,258.065,3120,1449,1500,0,1.32953,171.823,25.4961,12512,0
5.85049,269.395,3100,1442,1500,0,2.14899,173.513,25.7457,12612,0
-28.4787,304.47,3100,1442,1500,0,3.04996,173.633,25.1659,12712,0
-46.9579,285.706,3098,1442,1500,0,3.04996,173.633,25.529,12813,0
-89.345,302.485,3100,1450,1500,0,3.04996,173.633,25.521,12913,0
-137.879,333.689,3113,1411,1500,0,2.87604,174.226,25.8379,13013,0
-140.249,308.332,3112,1450,1500,0,6.01981,173.97,25.8663,13113,0
-163.858,343.01,3085,1450,1500,0,3.20757,174.128,26.04,13213,0
-157.894,324.829,3105,1454,1500,0,3.04154,173.941,25.857,13313,0
-176.068,329.085,3102,1454,1500,0,2.3381,173.465,26.1885,13413,0
-179.177,304.214,3113,1443,1500,0,2.42399,173.286,25.8667,13513,0
-151.281,305.623,3099,1473,1500,0,2.42399,173.286,26.3884,13613,0
-160.618,335.37,3112,1473,1500,0,0.937588,173.155,25.0588,13713,0
-146.415,359.021,3119,1462,1500,0,0.937588,173.155,25.7453,13813,0
-151.565,302.176,3121,1462,1500,0,0.97361,173.297,25.7263,13913,0
-147.137,327.942,3128,1453,1500,0,1.27775,173.272,25.8118,14013,0
