Print out format:
y, z, rf1, rf2, rf3, time
-110.603,262.553,0,0,0
-150.056,282.587,0,0,0
-151.105,318.479,0,0,0
-178.098,362.564,0,0,0
-162.766,320.32,0,0,0
-184.375,339.347,0,0,0
-138.569,324.735,0,0,0
-122.682,323.412,0,0,0
-103.832,308.701,0,0,0
-80.4156,265.117,0,0,0
-49.5398,315.867,0,0,0
-45.8606,236.952,0,0,0
-14.6133,227.991,0,0,0
11.6527,235.208,0,0,0
25.6823,228.14,0,0,0
45.1322,212.737,0,0,0
58.6533,219.402,0,0,0
59.0531,220.471,0,0,0
51.2511,182.012,0,0,0
64.6645,149.406,0,0,0
58.9799,159.415,0,0,0
51.701,230.636,0,0,0
44.822,229.852,0,0,0
44.2642,189.536,0,0,0
16.8209,185.111,0,0,0
18.5572,198.848,0,0,0
1.7094,237.183,0,0,0
-1.28748,224.395,0,0,0
-23.8055,190.216,0,0,0
-9.58483,167.673,0,0,0
-19.3825,182.517,0,0,0
-56.4146,196.102,0,0,0
-65.7161,206.981,0,0,0
-82.7635,233.052,0,0,0
-90.1307,178.011,0,0,0
-109.317,221.588,0,0,0
-138.387,244.936,0,0,0
-175.018,295.886,0,0,0
-156.996,292.016,0,0,0
-174.548,302.112,0,0,0
-170.881,277.832,0,0,0
-174.548,313.377,0,0,0
-150.022,270.326,0,0,0
-148.185,270.481,0,0,0
-137.117,264.642,0,0,0
-83.5839,254.703,0,0,0
-73.6071,255.775,0,0,0
-50.0904,227.182,0,0,0
-35.8802,221.766,0,0,0
-7.27828,170.686,0,0,0
1.78638,205.317,0,0,0
14.8238,194.685,0,0,0
14.4519,201.642,0,0,0
18.8315,216.928,0,0,0
19.6285,239.971,0,0,0
9.11281,232.297,0,0,0
13.5865,209.676,0,0,0
-3.17511,202.993,0,0,0
-8.32305,209.359,0,0,0
-27.3224,212.248,0,0,0
-23.8595,232.716,0,0,0
-47.229,225.245,0,0,0
-56.8574,251.877,0,0,0
-63.3806,272.889,0,0,0
-60.0157,252.02,0,0,0
-56.6648,266.922,0,0,0
-55.9483,277.016,0,0,0
-56.6299,260.678,0,0,0
-61.0563,307.607,0,0,0
-44.0281,297.753,0,0,0
-34.9851,304.544,0,0,0
-50.1744,301.672,0,0,0
-55.859,310.087,0,0,0
-78.2616,299.106,0,0,0
-104.307,298.043,0,0,0
-114.184,300.998,0,0,0
-160.454,304.747,0,0,0
-191.181,314.577,0,0,0
-195.206,320.802,0,0,0
-226.327,296.744,0,0,0
-266.321,314.815,0,0,0
-265.577,304.49,0,0,0
-273.915,289.487,0,0,0
-280.699,257.172,0,0,0
-265.073,259.734,0,0,0
-240.736,278.695,0,0,0
-182.041,229.308,0,0,0
-167.432,228.314,0,0,0
-134.408,189.548,0,0,0
-106.11,184.698,0,0,0
-14.6804,198.614,0,0,0
12.1326,151.218,0,0,0
50.1691,175.635,0,0,0
67.4375,220.933,0,0,0
138.227,155.733,0,0,0
146.402,137.197,0,0,0
190.49,108.256,0,0,0
205.089,94.3639,0,0,0
225.012,112.895,0,0,0
243.313,100.562,0,0,0
256.642,91.9407,0,0,0
258.126,147.695,0,0,0
259.456,150.098,0,0,0
279.576,157.649,0,0,0
286.032,121.108,0,0,0
291.548,142.87,0,0,0
306.173,121.231,0,0,0
271.016,185.202,0,0,0
285.836,170.569,0,0,0
293.349,152.238,0,0,0
290.936,171.663,0,0,0
279.98,214.671,0,0,0
248.694,175.009,0,0,0
243.126,249.959,0,0,0
249.473,224.366,0,0,0
223.012,201.441,0,0,0
201.183,212.894,0,0,0
201.331,220.551,0,0,0
177.062,241.494,0,0,0
165.062,203.036,0,0,0
126.441,267.203,0,0,0
129.924,230.88,0,0,0
113.841,246.982,0,0,0
72.3613,242.534,0,0,0
70.5634,236.785,0,0,0
43.4603,258.065,0,0,0
5.85049,269.395,0,0,0
-28.4787,304.47,0,0,0
-46.9579,285.706,0,0,0
-89.345,302.485,0,0,0
-137.879,333.689,0,0,0
-140.249,308.332,0,0,0
-163.858,343.01,0,0,0
-157.894,324.829,0,0,0
-176.068,329.085,0,0,0
-179.177,304.214,0,0,0
-151.281,305.623,0,0,0
-160.618,335.37,0,0,0
-146.415,359.021,0,0,0
-151.565,302.176,0,0,0
-147.137,327.942,0,0,0
