1,1.26562,3182.25,0
2,3.29688,3150.5,0
3,5.34375,3180.25,0
4,7.35938,3181.75,0
5,9.39062,3181.75,0
6,11.4375,3184.75,0
7,13.4688,3183.75,0
8,15.5156,3151.5,0
9,17.4844,3153.5,0
10,19.5156,3223.5,0
11,21.5625,3282.25,0
12,23.5625,3354.5,0
13,25.5625,3471.25,0
14,27.625,3472.25,0
15,29.6406,3549.25,0
16,31.6562,3587.5,0
17,33.7969,0,0
18,35.8438,0,0
19,37.875,0,0
20,39.9062,0,0
21,41.9375,0,0
22,43.9688,0,0
23,46,0,0
24,48.0469,0,0
25,50.0781,0,0
26,52.1094,0,0
27,54.1406,0,0
28,56.1719,0,0
29,58.2812,2418,0
30,60.3438,2330.75,0
31,62.4062,2282.75,0
32,64.4531,2234.75,0
33,66.4219,2190.25,0
34,68.4688,2157.5,0
35,70.5469,2093.5,0
36,72.5625,2065,0
37,74.625,2038.75,0
38,76.6562,2014.5,0
39,78.6875,1980.75,0
40,80.7344,1974.5,0
41,82.7188,1953.5,0
42,84.7812,1908.5,0
43,86.6875,0,0
44,88.7188,0,0
45,90.75,0,0
46,92.7812,0,0
47,94.9219,1918.5,0
48,96.9219,1917.5,0
49,98.9688,1904,0
50,100.984,1904.75,0
51,103.016,1907.25,0
52,105.031,1919.25,0
53,107.047,1930,0
54,109.047,1952,0
55,111.062,1974.5,0
56,113.109,1981.25,0
57,115.109,2013.5,0
58,117.172,2019.5,0
59,119.188,2062.5,0
60,121.188,2092.5,0
61,123.219,2122.75,0
62,125.234,2173.75,0
63,127.281,2160.25,0
64,129.266,2134.5,0
65,131.297,2120.5,0
66,133.328,2107.5,0
67,135.359,2147,0
68,137.484,2206.5,0
69,139.484,2280.75,0
70,141.469,2345.5,0
71,143.484,2452.5,0
72,145.5,2531.5,0
73,147.531,2640.5,0
74,149.516,2781.25,0
75,151.531,2916,0
76,153.562,3090.25,0
77,155.578,3286,0
78,157.578,3386.5,0
79,159.906,0,0
80,161.938,0,0
81,163.969,0,0
82,166,0,0
83,168.047,0,0
84,170.078,0,0
85,172.109,0,0
86,174.141,0,0
87,175.875,3058.5,0
88,178.203,0,0
89,180.25,0,0
90,181.969,2942.5,0
91,184.312,0,0
92,186.125,2942.5,0
93,188.375,0,0
94,190.406,0,0
95,192.453,0,0
96,194.484,0,0
97,196.516,0,0
98,198.547,0,0
99,200.578,0,0
100,202.609,0,0
101,204.656,0,0
102,206.688,0,0
103,208.719,0,0
104,210.594,3319.5,0
105,212.781,0,0
106,214.703,3466.25,0
