Print out format:
y, z, rf1, rf2, rf3, time
-192.792,13.5807,0,0,0
-163.939,56.7731,0,0,0
-88.5035,46.964,0,0,0
-47.2035,56.4924,0,0,0
657.025,486.528,0,0,0
48.4699,41.7628,0,0,0
75.2279,77.9503,0,0,0
98.0248,71.3883,0,0,0
140.413,83.83,0,0,0
270.265,45.1296,0,0,0
315.368,11.7033,0,0,0
363.848,-49.0474,0,0,0
496.218,-32.9805,0,0,0
542.855,-92.9507,0,0,0
559.546,-129.204,0,0,0
583.716,-157.415,0,0,0
559.08,-135.508,0,0,0
508.582,-186.626,0,0,0
434.483,-167.223,0,0,0
261.764,-185.279,0,0,0
184.795,-136.162,0,0,0
108.149,-112.018,0,0,0
51.2781,-90.2353,0,0,0
-1.24489,-104.273,0,0,0
-104.236,-154.675,0,0,0
-168.353,-143.873,0,0,0
-256.01,-65.9335,0,0,0
-277.416,-47.5412,0,0,0
-263.743,-125.36,0,0,0
-434.856,-461.023,0,0,0
-331.148,-44.7673,0,0,0
-307.921,-121.772,0,0,0
-275.033,-147.244,0,0,0
-334.015,-63.5919,0,0,0
-281.247,15.2305,0,0,0
-256.315,43.9555,0,0,0
-231.524,44.9787,0,0,0
-212.913,78.2391,0,0,0
-186.412,52.8811,0,0,0
-180.269,25.4352,0,0,0
-185.612,0.881997,0,0,0
-177.014,13.0155,0,0,0
-175.44,-26.4504,0,0,0
-174.174,-40.7349,0,0,0
-181.477,-82.3555,0,0,0
-213.645,-57.6216,0,0,0
-252.037,-112.325,0,0,0
-280.039,-114.77,0,0,0
-299.622,-95.7007,0,0,0
-323.138,-105.712,0,0,0
-370.412,-90.2819,0,0,0
-398.489,-116.004,0,0,0
-399.76,-173.946,0,0,0
-412.362,-186.817,0,0,0
-450.043,-170.817,0,0,0
-445.405,-127.321,0,0,0
-449.789,-141.709,0,0,0
-466.991,-167.045,0,0,0
-472.81,-177.385,0,0,0
-476.491,-190.525,0,0,0
-432.221,-199.538,0,0,0
-426.992,-177.512,0,0,0
-443.32,-245.537,0,0,0
-450.695,-198.083,0,0,0
-445.979,-166.465,0,0,0
-405.258,-106.936,0,0,0
-419.485,-157.407,0,0,0
-395.463,-178.767,0,0,0
-383.839,-140.571,0,0,0
-355.114,-122.921,0,0,0
-338.788,-139.928,0,0,0
-296.83,-138.065,0,0,0
-281.53,-159.009,0,0,0
-250.13,-168.818,0,0,0
-242.433,-167.864,0,0,0
-181.984,-186.138,0,0,0
-176.717,-216.269,0,0,0
-155.605,-219.124,0,0,0
-138.045,-262.586,0,0,0
-121.401,-260.197,0,0,0
-121.37,-274.62,0,0,0
-104.483,-241.592,0,0,0
-117.644,-288.703,0,0,0
-114.725,-252.638,0,0,0
-134.835,-203.745,0,0,0
-131.604,-235.666,0,0,0
-125.996,-251.101,0,0,0
-129.861,-162.266,0,0,0
-137.245,-208.495,0,0,0
-154.667,-217.769,0,0,0
-172.838,-162.082,0,0,0
-162.074,-160.504,0,0,0
-151.278,-133.58,0,0,0
-172.715,-31.5383,0,0,0
-173.203,-44.013,0,0,0
-182.09,-52.3045,0,0,0
-183.157,25.343,0,0,0
-172.095,22.2923,0,0,0
-173.745,92.2606,0,0,0
