PID values => kp: 0.15 ki: 0.01 kd: 0.085
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, x
-331.148,-44.7673,2760,1540,1605,0,12.4059,-164.872,26.6835,3000,0
-307.921,-121.772,2679,1540,1605,0,13.3833,-164.498,25.9861,3100,0
-275.033,-147.244,2744,1488,1605,0,4.44072,-163.484,26.136,3200,0
-334.015,-63.5919,2901,1488,1605,0,1.27056,-163.298,26.1029,3300,0
-281.247,15.2305,2862,1503,1605,0,0.653202,-163.184,26.0876,3400,0
-256.315,43.9555,2886,1483,1605,0,-0.4183,-163.349,25.9815,3501,0
-231.524,44.9787,2898,1483,1605,0,-0.756944,-163.706,25.9274,3601,0
-212.913,78.2391,2920,1484,1605,0,-0.861742,-163.956,25.9316,3701,0
-186.412,52.8811,2919,1484,1605,0,-0.866552,-164.061,26.0248,3801,0
-180.269,25.4352,2906,1494,1605,0,-0.688807,-163.865,25.9963,3901,0
-185.612,0.881997,2894,1467,1605,0,-0.688807,-163.865,25.6616,4001,0
-177.014,13.0155,2862,1467,1605,0,-0.293006,-163.207,25.8539,4101,0
-175.44,-26.4504,2806,1474,1605,0,0.290925,-162.217,26.0704,4201,0
-174.174,-40.7349,2787,1474,1605,0,0.177373,-161.858,26.1653,4301,0
-181.477,-82.3555,2792,1474,1605,0,0.100697,-161.292,26.135,4401,0
-213.645,-57.6216,2766,1439,1605,0,0.282342,-161.152,26.7651,4501,0
-252.037,-112.325,2760,1439,1605,0,2.97221,-161.439,26.64,4601,0
-280.039,-114.77,2728,1428,1605,0,4.12443,-161.518,26.9006,4701,0
-299.622,-95.7007,2727,1436,1605,0,4.68879,-161.659,27.1898,4801,0
-323.138,-105.712,2700,1436,1605,0,4.35905,-161.749,27.1673,4901,0
-370.412,-90.2819,2703,1401,1605,0,4.26426,-161.947,27.1236,5002,0
-398.489,-116.004,2715,1401,1605,0,6.97281,-162.444,27.0946,5102,0
-399.76,-173.946,2710,1435,1605,0,6.62556,-163.006,26.7755,5202,0
-412.362,-186.817,2708,1423,1605,0,4.22169,-163.281,26.762,5302,0
-450.043,-170.817,2739,1423,1605,0,4.97644,-163.855,26.9172,5403,0
-445.405,-127.321,2716,1432,1605,0,4.80994,-164.034,26.667,5503,0
-449.789,-141.709,2715,1432,1605,0,4.01653,-163.675,26.2792,5603,0
-466.991,-167.045,2688,1410,1605,0,4.20762,-163.735,26.8209,5703,0
-472.81,-177.385,2672,1418,1605,0,5.16291,-163.878,26.9871,5803,0
-476.491,-190.525,2655,1419,1605,0,5.75529,-164.417,26.8548,5903,0
-432.221,-199.538,2676,1466,1605,0,4.75947,-164.629,27.063,6003,0
-426.992,-177.512,2690,1465,1605,0,1.78934,-164.698,26.9929,6103,0
-443.32,-245.537,2699,1432,1605,0,1.62349,-164.999,26.9768,6203,0
-450.695,-198.083,2685,1418,1605,0,4.37987,-165.96,26.4616,6303,0
-445.979,-166.465,2682,1418,1605,0,4.80915,-166.123,26.6379,6403,0
-405.258,-106.936,2707,1418,1605,0,4.80915,-166.123,26.5928,6503,0
-419.485,-157.407,2732,1415,1605,0,2.74959,-166.266,26.6869,6603,0
-395.463,-178.767,2744,1415,1605,0,4.75338,-166.648,26.4038,6703,0
-383.839,-140.571,2716,1442,1605,0,6.20706,-166.374,26.3015,6803,0
-355.114,-122.921,2709,1441,1605,0,4.56138,-166.043,26.5105,6903,0
-338.788,-139.928,2721,1452,1605,0,3.85302,-165.906,26.8567,7003,0
-296.83,-138.065,2703,1452,1605,0,3.85302,-165.906,26.8656,7103,0
-281.53,-159.009,2700,1479,1605,0,0.583071,-165.899,26.5481,7203,0
-250.13,-168.818,2676,1477,1605,0,0.071322,-166.232,26.7041,7303,0
-242.433,-167.864,2691,1477,1605,0,-0.280334,-166.314,26.283,7403,0
-181.984,-186.138,2633,1458,1605,0,0.414317,-166.953,26.2126,7503,0
-176.717,-216.269,2634,1458,1605,0,0.414317,-166.953,26.0813,7603,0
-155.605,-219.124,2617,1465,1605,0,0.567961,-166.853,26.1054,7703,0
-138.045,-262.586,2612,1481,1605,0,0.490779,-166.829,26.348,7803,0
-121.401,-260.197,2595,1483,1605,0,-0.008272,-166.813,26.2467,7903,0
-121.37,-274.62,2588,1483,1605,0,-0.0447326,-166.757,26.2057,8003,0
-104.483,-241.592,2561,1485,1605,0,0.0220318,-166.85,26.1595,8103,0
-117.644,-288.703,2413,1485,1605,0,0.0220318,-166.85,26.4178,8203,0
-114.725,-252.638,2575,1472,1605,0,0.0220318,-166.85,25.8778,8303,0
-134.835,-203.745,2548,1449,1605,0,0.496586,-166.815,25.4639,8403,0
-131.604,-235.666,2569,1449,1605,0,2.84656,-166.523,25.7029,8503,0
-125.996,-251.101,2569,1469,1605,0,3.02622,-166.276,26.1775,8603,0
-129.861,-162.266,2591,1472,1605,0,0.961221,-165.76,25.5165,8704,0
-137.245,-208.495,2612,1459,1605,0,0.399879,-165.652,26.3764,8804,0
-154.667,-217.769,2626,1447,1605,0,1.25823,-165.692,26.09,8904,0
-172.838,-162.082,2644,1447,1605,0,2.01215,-165.775,26.296,9004,0
-162.074,-160.504,2655,1447,1605,0,2.14891,-165.848,26.1981,9104,0
-151.278,-133.58,2673,1470,1605,0,0.767924,-165.727,26.2894,9204,0
-172.715,-31.5383,2737,1441,1605,0,1.24046,-165.645,25.6197,9304,0
-173.203,-44.013,2766,1458,1605,0,2.75886,-165.781,25.8184,9404,0
-182.09,-52.3045,2769,1458,1605,0,2.3721,-165.926,26.3146,9504,0
-183.157,25.343,2834,1456,1605,0,2.21388,-166.062,26.3465,9604,0
-172.095,22.2923,2872,1456,1605,0,2.45351,-166.138,25.7427,9704,0
-173.745,92.2606,2885,1456,1605,0,2.44389,-166.12,26.3679,9805,0
-173.038,91.6954,2910,1458,1605,0,2.19147,-165.86,26.2709,9905,0
-179.607,166.9,2956,1458,1605,0,1.96518,-165.795,25.7005,10005,0
-171.319,242.477,2965,1458,1605,0,1.92784,-165.828,25.3103,10105,0
-151.281,179.591,2985,1465,1500,0,1.32937,-165.778,25.831,10205,0
-130.049,182.936,3000,1477,1500,0,1.32937,-165.778,26.099,10305,0
-126.784,251.554,3012,1467,1500,0,0.21863,-166.516,25.4788,10405,0
-122.127,155.483,3020,1468,1500,0,0.21863,-166.516,26.0301,10505,0
-115.348,199.658,3012,1471,1500,0,0.235525,-167.226,26.1716,10605,0
-98.4155,159.296,3028,1471,1500,0,0.330794,-167.461,25.7717,10705,0
-89.317,182.491,3014,1477,1500,0,0.427078,-167.801,25.7452,10805,0
-100.754,173.37,3023,1477,1500,0,0.311889,-168.001,25.9511,10905,0
-86.3808,236.466,3017,1482,1500,0,0.311889,-168.001,25.7973,11005,0
-101.153,308.353,3033,1482,1500,0,0.311889,-168.001,24.8705,11105,0
-108.405,223.503,3019,1454,1500,0,0.156129,-169.284,25.9515,11205,0
-93.9454,213.102,3041,1480,1500,0,0.156129,-169.284,25.3952,11305,0
-108.39,224.258,3023,1480,1500,0,0.835546,-172.585,25.7683,11405,0
-119.315,220.955,3033,1480,1500,0,0.768045,-174.022,25.3009,11505,0
-140.422,228.742,3029,1455,1500,0,1.99898,-175.396,25.0655,11605,0
-124.806,230.957,3027,1443,1500,0,2.38983,-175.471,25.36,11706,0
-153.656,286.307,3028,1434,1500,0,3.29967,-175.146,25.2057,11806,0
-141.972,232.813,3025,1470,1500,0,4.26935,-174.622,25.5119,11906,0
-183.157,269.106,3019,1419,1500,0,1.97591,-174.298,24.9065,12006,0
-142.459,209.587,3018,1418,1500,0,5.08233,-174.618,25.6414,12106,0
-163.342,179.746,3011,1494,1500,0,4.16757,-174.386,25.7932,12206,0
-162.921,184.908,3037,1457,1500,0,1.31671,-174.241,25.8517,12306,0
-148.576,199.149,3066,1456,1500,0,1.32256,-174.467,25.7412,12406,0
-165.248,188.815,3048,1441,1500,0,1.76705,-174.476,25.2734,12506,0
-149.184,228.226,3029,1471,1500,0,2.56191,-174.433,25.4977,12606,0
-152.96,267.904,3015,1454,1500,0,1.09897,-174.312,25.7006,12706,0
-136.373,234.864,3046,1474,1500,0,0.969182,-174.626,25.2933,12806,0
-136.045,274.33,3033,1473,1500,0,0.11818,-174.7,25.1089,12906,0
-129.029,245.456,3021,1459,1500,0,0.158038,-175.106,25.9009,13006,0
-148.135,270.22,3030,1441,1500,0,0.730954,-175.21,25.4961,13106,0
-128.229,183.861,3042,1441,1500,0,2.60791,-175.001,25.2793,13207,0
-129.134,173.024,3012,1459,1500,0,2.81907,-174.775,25.3882,13307,0
-159.856,236.362,3014,1429,1500,0,1.88481,-174.651,25.8724,13407,0
-164.678,192.602,2981,1450,1500,0,4.01707,-174.954,25.7811,13507,0
-178.185,217.547,2971,1450,1500,0,3.22053,-174.878,25.8906,13607,0
-161.856,246.886,2987,1440,1500,0,3.5062,-174.873,26.1466,13707,0
-197.422,211.867,2987,1418,1500,0,4.71416,-174.768,25.8377,13807,0
-146.836,182.959,2980,1499,1500,0,5.46301,-174.439,25.7889,13907,0
-146.767,184.493,2981,1499,1500,0,3.35793,-174.107,25.5807,14007,0
-119.871,264.793,2988,1483,1500,0,1.36305,-174.048,25.7129,14107,0
-141.37,163.2,2992,1483,1500,0,-0.111615,-174.574,25.6748,14207,0
-92.9547,272.483,2978,1505,1500,0,-0.206324,-174.649,24.745,14307,0
-74.2596,234.487,2985,1505,1500,0,-0.216689,-174.603,24.4662,14407,0
-90.9535,181.157,2980,1482,1500,0,-0.486517,-174.527,24.7777,14507,0
-62.1282,169.02,2977,1493,1500,0,-0.60519,-174.515,25.4289,14607,0
-57.1037,113.633,2978,1493,1500,0,-0.632017,-174.59,25.2867,14707,0
-57.5149,128.714,2945,1468,1605,0,-0.550791,-174.79,25.2202,14807,0
-61.4668,125.056,2975,1465,1605,0,-0.0153384,-175.019,25.2187,14907,0
-78.5918,129.396,2962,1465,1605,0,0.460537,-175.327,25.1541,15007,0
-114.431,148.523,2949,1429,1605,0,0.773761,-175.464,25.2055,15107,0
-124.435,231.25,2972,1450,1500,0,3.50608,-175.804,25.5356,15207,0
-121.385,181.9,2969,1450,1500,0,2.83833,-175.672,25.5126,15307,0
-124.752,212.769,2996,1455,1500,0,2.70549,-175.541,25.4431,15407,0
-161.18,199.503,2978,1455,1500,0,2.70549,-175.541,25.1849,15508,0
-139.725,283.997,2979,1474,1500,0,1.60825,-175.502,25.8829,15608,0
-128.17,211.005,2983,1474,1500,0,1.60825,-175.502,25.5682,15708,0
-156.477,203.637,2978,1467,1500,0,0.192962,-175.415,25.5033,15808,0
-166.033,107.745,2969,1467,1500,0,0.192962,-175.415,25.0608,15908,0
-154.11,222.639,2982,1463,1500,0,2.60986,-175.088,24.9324,16008,0
-169.936,245.429,2962,1437,1500,0,2.60986,-175.088,25.3902,16108,0
-169.878,159.694,2974,1437,1500,0,2.60986,-175.088,25.2467,16208,0
-178.719,174.392,2937,1450,1500,0,3.36424,-174.327,25.5,16308,0
-127.332,170.56,2956,1450,1500,0,2.99265,-174.069,25.347,16408,0
-160.163,188.255,2907,1450,1500,0,2.99265,-174.069,25.3004,16508,0
-126.152,205.091,2934,1450,1500,0,2.99265,-174.069,25.3196,16608,0
-151.687,160.574,2940,1430,1500,0,3.62211,-173.405,25.2453,16708,0
-114.504,128.793,2908,1489,1605,0,2.53201,-173.149,25.5585,16808,0
-106.527,175.752,2908,1489,1605,0,0.60994,-173.104,26.1067,16908,0
-82.2199,88.6807,2941,1483,1605,0,-0.270738,-173.249,25.2463,17008,0
-83.0003,84.6949,2957,1483,1605,0,-0.399215,-173.312,25.1118,17109,0
-78.7233,82.9705,2968,1483,1605,0,-0.399215,-173.312,24.9807,17209,0
-101.821,91.7807,2967,1483,1605,0,-0.399215,-173.312,24.8886,17309,0
-57.5778,195.115,2979,1503,1500,0,2.10379,-173.849,25.2043,17409,0
-61.4222,209.039,3000,1462,1500,0,0.879345,-174.08,25.2658,17509,0
-72.884,190.333,2977,1462,1500,0,0.879345,-174.08,24.5968,17609,0
-64.4057,251.662,2986,1453,1500,0,1.40168,-174.735,24.7853,17709,0
-53.5869,272.315,3003,1471,1500,0,1.40168,-174.735,25.1832,17809,0
-59.9629,210.078,3009,1471,1500,0,0.754225,-175.018,24.929,17909,0
-101.635,252.875,3016,1423,1500,0,0.244091,-175.218,25.1454,18009,0
-57.1306,217.915,3017,1423,1500,0,4.36344,-175.559,24.8546,18109,0
-117.447,223.168,2989,1503,1500,0,4.38899,-175.282,25.2413,18209,0
-88.7651,311.995,2982,1405,1500,0,1.53912,-175.038,25.6141,18309,0
-66.8053,268.316,3023,1484,1500,0,5.84256,-175.578,25.5754,18409,0
-67.409,251.215,2974,1484,1500,0,5.84256,-175.578,25.6856,18510,0
-16.9507,233.681,3013,1463,1500,0,5.84256,-175.578,25.5656,18610,0
-17.0634,224.199,3001,1471,1500,0,0.841608,-174.983,25.6213,18710,0
8.0285,209.583,3026,1496,1500,0,0.377913,-175.018,24.9634,18810,0
-0.747779,203.255,3020,1496,1500,0,0.16145,-174.87,25.116,18910,0
1.01041,206.864,3010,1475,1500,0,0.0727105,-174.763,25.0434,19010,0
32.4366,196.665,3021,1505,1500,0,-0.084479,-174.811,25.5178,19110,0
45.2124,168.895,3007,1491,1500,0,-0.121714,-174.84,25.307,19210,0
75.3839,209.574,2988,1510,1500,0,-0.0936074,-174.665,25.1449,19311,0
60.7128,156.984,2991,1510,1500,0,-0.216111,-174.438,24.7422,19411,0
84.5132,152.254,3003,1506,1500,0,-0.19274,-174.337,25.4146,19511,0
77.1972,194.6,2990,1507,1500,0,-0.19274,-174.337,25.1349,19611,0
79.8077,172.926,2982,1488,1500,0,-0.48392,-173.589,25.6956,19711,0
70.1246,183.317,2958,1476,1500,0,-0.514041,-173.327,25.3212,19811,0
79.2061,171.44,2937,1476,1500,0,-0.26042,-172.748,25.5558,19911,0
40.5418,156.031,2931,1447,1500,0,-0.127529,-172.401,25.0601,20011,0
20.7129,70.127,2912,1447,1500,0,1.91094,-172.336,25.3258,20111,0
22.3484,111.312,2895,1460,1605,0,1.98052,-171.798,25.6084,20211,0
26.0214,97.3548,2904,1481,1605,0,1.53858,-171.687,25.754,20311,0
11.1096,123.287,2905,1481,1605,0,0.828739,-171.725,25.5931,20411,0
0.228489,74.8134,2918,1465,1605,0,0.5075,-171.918,25.6801,20511,0
-25.358,92.7198,2940,1448,1605,0,1.2193,-172.34,25.6756,20611,0
-72.2167,182.401,2974,1448,1605,0,2.66197,-172.472,26.1625,20711,0
-93.9151,186.18,2991,1448,1605,0,2.66197,-172.472,26.0704,20811,0
-87.9607,217.282,3002,1441,1500,0,2.66197,-172.472,26.1884,20911,0
