PID values => kp: 0 ki: 0 kd: 0
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, RF, pitch, CH2, CH4
0,0,0,0,0,1-0.5,290,0,288,0,0.2
0,0,0,0,0,1-0.5,290,0,291,0,0.2
0,0,0,0,0,1-0.5,290,0,294,0,0.2
0,0,0,0,0,1-0.5,290,0,297,0,0.2
0,0,0,0,0,1-0.5,290,0,301,0,0.2
0,0,0,0,0,1-0.5,290,0,305,0,0.2
0,0,0,0,0,1-0.5,290,0,309,0,0.2
0,0,0,0,0,1-0.5,290,0,313,0,0.2
0,0,0,0,0,1-0.5,290,0,317,0,0.2
0,0,0,0,0,1-0.5,290,0,321,0,0.2
0,0,0,0,0,1-0.5,290,0,324,0,0.2
0,0,0,0,0,1-0.5,290,0,328,0,0.2
0,0,0,0,0,1-0.5,290,0,331,0,0.2
0,0,0,0,0,1-0.5,290,0,335,0,0.2
0,0,0,0,0,1-0.5,290,0,339,0,0.2
0,0,0,0,0,1-0.5,290,0,343,0,0.2
0,0,0,0,0,1-0.5,290,0,347,0,0.2
