0,0,55396,32488,6,0,1900,1,1500,1500,1500,885,1250,1500,1500,1500
0,0,55396,32488,6,0,1900,1,1500,1500,1500,885,1250,1500,1500,1500
0,0,55396,32488,6,0,1900,1,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1503,1900,1900,1900,1899,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
990,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1504,1900,1900,1900,1900,1500,1500,1500,885,1250,1500,1500,1500
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1899,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,990,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1899,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1503,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
991,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
991,1502,1499,1504,1900,1900,1900,1899,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1504,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
990,1502,1499,1503,1900,1900,1900,1900,1502,1499,1504,991,1900,1900,1900,1900
