1,1.1875,1050,0
2,3.25,1052,0
3,5.20312,1053.75,0
4,7.1875,1058,0
5,9.21875,1064.5,0
6,11.2656,1073.5,0
7,13.25,1081.5,0
8,15.2656,1088.75,0
9,17.2188,1096,0
10,19.125,1112.75,0
11,21.125,1126,0
12,23.1406,1142,0
13,25.0938,1162.5,0
14,27.0469,1180.25,0
15,29.0469,1201.75,0
16,31.0625,1228.5,0
17,33.0469,1252.75,0
18,35.375,0,0
19,37.3906,0,0
20,39.4062,0,0
21,41.4219,0,0
22,43.4219,0,0
23,45.4375,0,0
24,47.4531,0,0
25,49.4531,0,0
26,51.4688,0,0
27,53.4844,0,0
28,55.5,0,0
29,57.5,1016.75,0
30,59.4375,997.75,0
31,61.5469,976.25,0
32,63.5156,954,0
33,65.6875,935.5,0
34,67.7031,921.75,0
35,69.75,907.75,0
36,71.7344,895.25,0
37,73.875,884.25,0
38,75.9062,874.25,0
39,77.8906,865,0
40,79.9844,857.75,0
41,81.9531,851,0
42,83.9531,831.75,0
43,85.6562,0,0
44,87.6719,0,0
45,89.6875,0,0
46,91.6875,0,0
47,93.9375,864.5,0
48,95.9531,855.5,0
49,97.9844,848,0
50,100,850.5,0
51,101.984,857,0
52,103.969,863.25,0
53,105.938,872.25,0
54,107.984,879.25,0
55,109.922,887.25,0
56,111.812,901,0
57,113.797,913,0
58,115.828,928.5,0
59,117.734,946,0
60,119.719,965.5,0
61,121.828,912.25,0
62,123.953,862.75,0
63,126,820.75,0
64,128.062,780,0
65,129.906,0,0
66,131.922,0,0
67,133.922,0,0
68,135.938,0,0
69,137.953,0,0
70,139.969,0,0
71,141.969,0,0
72,143.984,0,0
73,146,0,0
74,148,0,0
75,150.016,0,0
76,152.031,0,0
77,154.047,0,0
78,156.047,0,0
79,158.062,0,0
80,160.078,0,0
81,162.078,0,0
82,164.094,0,0
83,166.109,0,0
84,170.547,393,0
85,172.703,388,0
86,174.266,388.5,0
87,176.156,0,0
88,176.406,386.5,0
89,178.172,0,0
90,180.188,0,0
91,182.203,0,0
92,184.203,0,0
93,186.219,0,0
94,188.234,0,0
95,190.234,0,0
96,192.25,0,0
97,194.266,0,0
98,196.281,0,0
99,198.281,0,0
100,202.109,486.75,0
101,202.312,0,0
102,204.312,0,0
103,207.828,545.75,0
104,209.766,556.75,0
105,211.875,567.5,0
106,213.828,578.5,0
107,215.703,592.75,0
108,217.75,606.5,0
109,219.516,626,0
110,221.641,644.5,0
111,223.422,667.25,0
112,225.375,690.25,0
113,227.406,716.75,0
114,229.359,734,0
115,231.5,709,0
116,233.609,687.25,0
117,235.594,667.75,0
118,237.75,648,0
119,239.688,631.25,0
120,241.797,618,0
121,243.875,605.25,0
122,245.938,594.5,0
123,247.875,585.75,0
124,249.922,578.25,0
125,252.031,570,0
126,254.172,566.5,0
127,254.594,0,0
128,256.609,0,0
129,258.625,0,0
130,260.625,0,0
131,262.641,0,0
132,264.656,0,0
133,266.672,0,0
134,270.359,543.5,0
135,272.391,540.25,0
136,274.391,541.5,0
137,276.312,542.75,0
138,278.312,545.5,0
139,280.203,548.25,0
140,282.297,551.25,0
141,284.188,555,0
142,286.25,560.25,0
143,288.203,566,0
144,289.984,572.75,0
145,292.141,579.75,0
146,294.031,583.5,0
147,296.109,580.25,0
148,296.828,0,0
149,298.844,0,0
150,300.859,0,0
151,302.859,0,0
