PID values => kp: 0.15 ki: 0.01 kd: 0.085
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, x
212.615,275.253,1043,1536,1500,0,-0.459037,167.052,2.11505,33227,1.7
208.741,239.098,1007,1531,1500,0,-0.313547,166.422,2.11277,33327,1.7
203.23,212.945,983,1531,1500,0,0.203571,165.913,2.10193,33427,1.7
200.398,172.669,935,1531,1500,0,0.633823,165.341,2.09315,33527,1.7
199.41,150.762,911,1531,1500,0,0.898374,164.358,2.08195,33627,1.705
198.412,128.645,889,1533,1605,0,1.4141,163.659,2.09092,33727,1.784
197.886,108.411,866,1533,1605,0,1.04791,163.183,2.08834,33827,1.859
199.038,63.8712,822,1535,1605,0,1.43213,163.038,2.08529,33927,1.869
200.388,43.7329,800,1536,1605,0,1.37241,163.422,2.09188,34027,1.887
194.783,29.8486,784,1529,1605,0,0.551524,163.524,2.08813,34127,1.925
194.801,6.70977,763,1529,1605,0,0.00675578,163.391,2.09242,34227,1.958
199.925,-4.78786,754,1534,1605,0,0.469272,162.516,2.08809,34327,1.995
204.906,-10.7077,748,1540,1605,0,1.08391,161.299,2.08313,34427,1.995
218.44,-11.6366,745,1550,1605,0,1.92558,161.347,2.08264,34527,2.009
223.718,-5.9756,750,1550,1605,0,1.72287,161.484,2.07064,34627,2.056
228.963,19.9755,774,1545,1605,0,1.8899,161.719,2.08416,34727,2.088
230.309,33.944,788,1545,1605,0,2.16045,161.764,2.07932,34827,2.093
230.947,48.6857,806,1542,1605,0,2.30273,161.891,2.08437,34927,2.093
226.95,64.8899,827,1537,1605,0,2.05635,161.78,2.06714,35027,2.093
226.006,88.3369,851,1540,1605,0,1.00457,161.517,2.06584,35127,2.145
223.808,135.892,902,1539,1605,0,-0.561855,161.989,2.05949,35228,2.145
227.465,154.52,926,1539,1605,0,-3.22266,162.143,2.06088,35328,2.168
240.666,188.16,976,1545,1500,0,-4.855,162.861,2.05809,35428,2.192
244.944,203.583,991,1548,1500,0,-6.83019,163.409,2.06222,35528,2.201
249.783,234.723,988,1549,1500,0,-9.15142,164.244,2.10818,35628,2.22
249.167,250.637,1031,1550,1500,0,-10.6537,164.919,2.08601,35728,2.224
249.586,277.474,1033,1545,1500,0,-12.4045,165.631,2.16267,35828,2.224
229.491,275.277,1035,1526,1500,0,-13.8119,166.102,2.11843,35928,2.253
220.596,300.536,1045,1526,1500,0,-13.4679,166.359,2.19744,36028,2.271
199.166,287.395,1079,1535,1500,0,-13.5025,166.763,2.13647,36128,2.314
170.687,312.199,1052,1511,1500,0,-11.9493,166.394,2.18816,36228,2.318
114.938,325.077,1061,1479,1500,0,-10.2108,166.279,2.20299,36328,2.318
75.0342,326.322,1077,1479,1500,0,-7.68149,167.026,2.19638,36428,2.323
36.1969,334.053,1094,1482,1500,0,-4.96835,167.306,2.19418,36528,2.323
-46.7356,306.579,1084,1432,1500,0,-2.01712,167.695,2.11659,36628,2.342
-82.1321,306.682,1061,1432,1500,0,1.40942,168.504,2.13128,36728,2.37
-111.376,314.082,1039,1468,1500,0,4.12398,169.148,2.17311,36828,2.375
-180.685,306.628,1059,1468,1500,0,6.87234,169.738,2.19075,36928,2.375
-209.201,306.381,1053,1453,1500,0,10.0991,170.37,2.21419,37028,2.375
-249.184,297.524,1073,1437,1500,0,11.1667,170.962,2.22267,37128,2.436
-251.155,277.616,1064,1437,1500,0,12.3997,170.99,2.19715,37228,2.458
-255.023,272.652,1051,1467,1500,0,13.8673,170.264,2.20601,37328,2.501
-253.607,270.19,1039,1471,1500,0,13.3947,169.683,2.20598,37428,2.505
-245.952,257.746,1041,1477,1500,0,12.996,169.083,2.18114,37529,2.505
-223.755,269.955,1042,1477,1500,0,12.4073,167.996,2.19894,37629,2.51
-199.978,264.081,1044,1497,1500,0,9.70193,167.478,2.1713,37729,2.543
-158.681,280.175,1056,1497,1500,0,7.75539,166.929,2.18957,37829,2.543
-128.336,282.395,1055,1518,1500,0,5.95687,166.329,2.18669,37929,2.543
-93.0526,277.388,1052,1523,1500,0,4.6128,165.774,2.17503,38029,2.543
-47.7383,262.236,1028,1538,1500,0,3.189,165.546,2.1733,38129,2.543
-30.2369,252.782,1013,1517,1500,0,1.31924,165.087,2.18056,38229,2.543
-8.74217,224.263,986,1524,1500,0,0.946046,164.174,2.18292,38330,2.543
-8.60689,208.015,969,1524,1500,0,-0.0636364,163.447,2.17428,38430,2.726
-11.3417,196.514,957,1503,1500,0,-0.963376,162.531,2.18067,38530,2.735
-21.078,173.986,943,1495,1500,0,-1.28896,161.824,2.1582,38630,2.735
-30.4355,143.314,906,1495,1500,0,-1.22786,161.297,2.1604,38730,2.735
-40.3626,121.026,887,1492,1605,0,-0.969376,160.99,2.15314,38830,2.73
-49.5239,100.042,867,1491,1605,0,-1.11684,160.767,2.15328,38930,2.73
-65.89,58.5235,824,1483,1605,0,-1.05956,160.921,2.15447,39030,2.73
-74.7387,40.1267,803,1483,1605,0,-0.698687,161.254,2.15699,39130,2.73
-84.7346,25.7754,784,1485,1605,0,-1.37896,161.644,2.16724,39231,2.73
-89.0798,6.95426,769,1489,1605,0,-1.51421,161.952,2.15883,39331,2.73
-92.6182,-13.8004,744,1489,1605,0,-1.68628,162.394,2.16657,39431,2.73
-96.4124,-30.6602,730,1488,1605,0,-1.33384,162.821,2.15277,39531,2.73
-98.2199,-35.2044,727,1490,1605,0,-1.2399,163.077,2.15709,39631,2.735
-97.1961,-37.8154,722,1490,1605,0,-1.15165,163.148,2.16084,39731,2.787
