1,1.28125,943.5,0
2,3.26562,943.25,0
3,5.3125,943.75,0
4,7.25,949.25,0
5,9.28125,946.5,0
6,11.4062,933.25,0
7,13.3594,932.25,0
8,15.6562,772,0
9,17.3281,0,0
10,19.3281,0,0
11,21.3281,0,0
12,23.3281,0,0
13,25.3281,0,0
14,27.3281,0,0
15,29.3281,0,0
16,31.3438,905.75,0
17,33.3906,902.75,0
18,35.3281,0,0
19,37.3281,0,0
20,39.3281,0,0
21,41.3281,0,0
22,43.3281,0,0
23,45.3281,0,0
24,47.3281,0,0
25,49.3281,0,0
26,51.3281,0,0
27,53.3281,0,0
28,55.3281,0,0
29,57.7031,846,0
30,59.7656,829.75,0
31,61.7812,810.5,0
32,63.8281,793.25,0
33,65.8438,777.25,0
34,67.9688,765.25,0
35,69.9219,753.75,0
36,72.0312,742.5,0
37,73.9375,734,0
38,75.9844,726.75,0
39,78.0938,719.75,0
40,80.125,711,0
41,82.0938,706.25,0
42,84.1406,688.75,0
43,85.3281,0,0
44,87.3281,0,0
45,89.3281,0,0
46,91.3281,0,0
47,94.1094,714.75,0
48,96.1406,706.75,0
49,98.0312,699.5,0
50,100.125,702,0
51,102.156,704.5,0
52,103.328,0,0
53,105.328,0,0
54,107.328,0,0
55,109.328,0,0
56,111.328,0,0
57,113.328,0,0
58,115.328,0,0
59,117.328,0,0
60,119.328,0,0
61,122.438,625.5,0
62,124.312,618,0
63,126.344,615,0
64,128.453,613,0
65,130.438,610.5,0
66,132.484,610.75,0
67,134.516,611.75,0
68,136.328,612.25,0
69,138.484,614.5,0
70,140.641,617.5,0
71,142.641,622.75,0
72,144.75,606.5,0
73,146.5,649.75,0
74,147.328,0,0
75,149.328,0,0
76,151.328,0,0
77,154.609,648,0
78,156.641,638,0
79,158.734,627,0
80,160.719,618.75,0
81,162.641,611.75,0
82,164.703,602.25,0
83,166.719,597,0
84,168.766,591.75,0
85,170.984,587.5,0
86,172.969,584.75,0
87,175,582.25,0
88,176.938,580.5,0
89,178.953,578.75,0
90,180.969,580,0
91,183.109,579.5,0
92,185,581.25,0
93,187.156,582.5,0
94,189.141,585.25,0
95,191.125,589.25,0
96,193.156,591.75,0
97,194.953,597,0
98,197.094,602.75,0
99,199.047,610.25,0
100,200.953,617.5,0
101,203.016,626.5,0
