1,0.46875,776,0
2,2.39062,777.25,0
3,4.46875,777.5,0
4,6.5,779.5,0
5,8.45312,784.75,0
6,10.4219,787,0
7,12.3906,793.25,0
8,14.5469,800.5,0
9,16.4688,804.5,0
10,18.375,816.25,0
11,20.4844,827.5,0
12,22.4062,837.25,0
13,24.4375,851,0
14,26.3125,869.25,0
15,28.375,884,0
16,30.3438,898.5,0
17,32.3125,918.5,0
18,34.8438,0,0
19,36.8594,0,0
20,38.8906,0,0
21,40.9062,0,0
22,42.9375,0,0
23,44.9531,0,0
24,46.9844,0,0
25,49,0,0
26,51.0156,0,0
27,53.0469,0,0
28,55.0625,0,0
29,57.0938,0,0
30,58.8125,831,0
31,60.875,808.5,0
32,63.0312,792,0
33,65,775.75,0
34,67.0938,760.25,0
35,69.2031,746.75,0
36,71.125,736.25,0
37,73.25,725.5,0
38,75.3438,716,0
39,77.3281,708.75,0
40,79.3281,702,0
41,81.3906,696.75,0
42,83.5469,681.25,0
43,85.6406,663,0
44,87.4219,0,0
45,89.4531,0,0
46,91.4688,0,0
47,93.5,705.5,0
48,95.5625,696.25,0
49,97.5156,687.75,0
50,99.5781,687.75,0
51,101.5,691.75,0
52,103.609,695.75,0
53,105.641,701.25,0
54,107.516,708.5,0
55,109.516,714.25,0
56,111.5,722.5,0
57,113.484,732.5,0
58,115.469,743.75,0
59,117.609,754.5,0
60,119.516,768.25,0
61,121.422,783.25,0
62,123.484,797.75,0
63,125.422,816,0
64,127.484,838.25,0
65,129.422,860.25,0
66,131.391,885.5,0
67,133.344,912.75,0
68,135.359,945,0
69,137.516,976.75,0
70,139.469,1003.5,0
71,141.516,976,0
72,143.656,946.5,0
73,145.719,921.25,0
74,147.75,898,0
75,149.797,879,0
76,151.859,859,0
77,154.172,0,0
78,156.188,0,0
79,158.219,0,0
80,160.234,0,0
81,162.266,0,0
82,164.281,0,0
83,166.297,0,0
84,168.328,0,0
85,170.516,682,0
86,172.562,679,0
87,174.688,696,0
88,176.719,679.5,0
89,178.656,678.25,0
90,180.688,677.5,0
91,182.828,678,0
92,184.812,679.25,0
93,186.828,699.25,0
94,188.844,682,0
95,190.578,0,0
96,192.594,0,0
97,194.625,0,0
98,196.641,0,0
99,198.656,0,0
100,200.688,0,0
101,202.703,0,0
102,204.734,0,0
103,206.75,0,0
104,208.891,845.25,0
105,210.859,865,0
106,212.875,884.5,0
107,214.875,903.25,0
108,216.844,928,0
109,218.922,952.75,0
110,220.828,979.75,0
111,222.859,1010.25,0
112,224.859,1043.25,0
113,226.969,1011.75,0
114,228.984,977,0
115,231.078,941.25,0
116,233.172,908.75,0
117,235.312,882.5,0
118,237.375,858.25,0
119,239.469,830.25,0
120,241.531,810.25,0
121,243.562,795.25,0
122,245.688,780.75,0
123,247.828,769.5,0
124,249.875,757,0
125,251.875,746.5,0
126,254.016,742.25,0
127,255.297,0,0
128,257.312,0,0
129,259.344,0,0
130,261.359,0,0
131,263.375,0,0
132,265.406,0,0
133,267.422,0,0
134,270.234,699.25,0
135,272.188,700.75,0
136,274.219,703.25,0
137,276.328,703.75,0
138,278.25,706.5,0
139,280.219,709.5,0
140,282.172,711.5,0
141,284.156,716.75,0
142,286.203,720.5,0
143,288.156,727,0
144,290.109,732.75,0
145,292.109,743.5,0
146,294.141,748,0
147,296.141,742,0
148,297.766,0,0
149,299.781,0,0
150,301.812,0,0
151,303.828,0,0
152,305.859,0,0
153,307.875,0,0
154,309.906,0,0
