PID values => kp: 0.15 ki: 0.01 kd: 0.085
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, x
-62.0228,361.49,1056,1487,1500,0,0.672735,161.65,1.77534,35531,0
-45.1029,359.175,1056,1501,1500,0,0.482698,161.877,1.78053,35631,0
-36.6935,356.861,1058,1495,1500,0,-0.734921,163.299,1.77346,35731,0
-31.4456,347.773,1043,1495,1500,0,-0.811166,164.014,1.74333,35831,0
-19.3738,354.406,1041,1501,1500,0,-0.70356,165.374,1.76955,35931,0
-10.0311,347.175,1039,1501,1500,0,-0.498345,165.6,1.78914,36031,0
-7.95764,338.896,1031,1494,1500,0,0.165559,165.499,1.77151,36131,0
-14.8696,340.731,1043,1485,1500,0,0.466932,165.204,1.8103,36231,0
-16.5939,333.226,1028,1485,1500,0,0.594506,162.765,1.78159,36331,0
-10.0105,328.259,1020,1497,1500,0,-0.0427892,161.224,1.7782,36431,0
-18.1337,336.359,1030,1497,1500,0,-0.406434,159.653,1.80132,36531,0
-12.0872,334.689,1020,1497,1500,0,-0.312067,159.17,1.77887,36632,0
-14.0282,340.868,1034,1497,1500,0,-0.312067,159.17,1.79311,36732,0
-14.0961,342.737,1044,1491,1500,0,-0.312067,159.17,1.79869,36832,0
-17.2389,342.888,1043,1488,1500,0,0.130448,158.465,1.79085,36932,0
-21.4722,335.086,1023,1488,1500,0,0.561407,158.946,1.77765,37032,0
-29.9496,335.552,1029,1482,1500,0,0.77515,160.134,1.77278,37132,0
-33.8877,351.156,1033,1482,1500,0,1.1469,161.823,1.8077,37232,0
-42.7594,344.105,1039,1479,1500,0,1.1469,161.823,1.78926,37332,0
-44.459,336.373,1032,1485,1500,0,1.31509,163.238,1.77647,37432,0
-46.1124,343.581,1025,1485,1500,0,-0.383955,164.087,1.78149,37532,0
-37.0331,328.865,1035,1495,1500,0,-0.443827,164.158,1.76051,37632,0
-30.3306,327.044,1025,1495,1500,0,-0.286374,164.041,1.76409,37732,0
-23.5074,319.6,1012,1495,1500,0,-0.24866,163.756,1.79793,37832,0
-17.9699,304.21,986,1495,1500,0,0.933746,163.362,1.80557,37932,0
-14.4585,296.981,987,1495,1500,0,0.735581,161.999,1.79926,38032,0
-17.6719,284.131,957,1488,1500,0,0.36311,160.781,1.78997,38132,0
-11.7247,278.112,968,1488,1500,0,-0.808396,159.292,1.78455,38232,0
-1.85625,269.514,954,1501,1500,0,-0.523187,159.046,1.78889,38332,0
3.03141,269.614,950,1498,1500,0,-0.523187,159.046,1.79493,38432,0
6.36522,263.969,951,1498,1500,0,0.0785351,159.27,1.80034,38532,0
6.5577,258.088,937,1498,1500,0,0.0785351,159.27,1.80149,38632,0
0.248688,254.45,938,1494,1500,0,-0.486287,159.3,1.79145,38732,0
1.05821,255.067,942,1494,1500,0,-0.486287,159.3,1.79487,38832,0
-6.20047,256.855,941,1494,1500,0,-1.80061,158.612,1.81144,38933,0
-6.11657,252.738,948,1492,1500,0,-2.25551,157.925,1.79388,39033,0
-38.4098,261.136,955,1460,1500,0,-1.40563,157.83,1.81183,39133,0
-56.2939,259.378,948,1460,1500,0,0.681261,157.961,1.80487,39233,0
-81.4509,266.62,945,1459,1500,0,0.932333,158.302,1.84562,39333,0
-113.325,271.196,967,1459,1500,0,2.14244,159.141,1.84935,39433,0
-175.539,239.577,965,1413,1500,0,3.15402,159.334,1.74829,39533,0
-191.359,248.153,966,1450,1500,0,6.37681,158.752,1.78139,39633,0
-219.622,256.002,957,1450,1500,0,3.94152,158.344,1.83241,39733,0
-228.451,263.985,970,1435,1500,0,4.0848,157.552,1.88118,39833,0
-239.362,267.582,958,1447,1500,0,4.70485,156.713,1.85564,39933,0
-248.676,268.469,955,1446,1500,0,3.47718,155.331,1.85979,40033,0
-244.59,271.174,959,1458,1500,0,3.54162,154.167,1.85951,40133,0
-241.232,272.701,969,1458,1500,0,2.75137,153.696,1.86309,40233,0
-235.282,265.669,971,1461,1500,0,1.72388,154.315,1.8315,40334,0
-228.375,243.202,970,1462,1500,0,1.57021,154.905,1.76572,40434,0
-213.019,242.586,983,1462,1500,0,1.05034,158.491,1.77439,40534,0
-217.781,225.108,968,1453,1500,0,0.829421,159.758,1.70514,40634,0
-167.944,237.947,975,1507,1500,0,1.42304,161.246,1.7554,40734,0
-160.734,237.679,953,1507,1500,0,0.190984,161.118,1.76398,40834,0
-159.582,240.25,937,1467,1500,0,0.0967046,160.39,1.75444,40934,0
-144.025,254.187,950,1466,1500,0,0.0403558,159.516,1.76853,41034,0
-114.314,275.892,956,1497,1500,0,0.0139101,159.065,1.81949,41134,0
-119.06,265.41,956,1467,1500,0,-0.913943,158.954,1.762,41234,0
-100.059,279.707,974,1467,1500,0,-0.606898,159.415,1.79705,41334,0
-104.752,291.653,990,1469,1500,0,-0.794546,159.819,1.782,41434,0
-100.785,308.12,985,1477,1500,0,-0.771838,160.046,1.80768,41534,0
-100.461,320.02,1008,1474,1500,0,0.249331,160.338,1.83078,41635,0
-109.57,322.515,1012,1464,1500,0,0.509001,160.44,1.82373,41735,0
-119.106,324.893,1015,1464,1500,0,1.55566,160.329,1.81397,41835,0
-128.62,321.384,1007,1462,1500,0,1.40799,160.478,1.79692,41935,0
-153.905,318.796,1012,1444,1500,0,1.88142,160.443,1.78472,42035,0
-158.866,321.203,1018,1444,1500,0,4.11408,160.029,1.81574,42135,0
-170.344,300.677,1024,1453,1500,0,3.97352,159.726,1.77245,42235,0
-181.131,294.314,1008,1451,1500,0,3.46186,159.508,1.75671,42336,0
-187.136,292.383,1019,1454,1500,0,2.74437,158.129,1.75296,42436,0
-177.326,292.388,1027,1469,1500,0,2.28341,157.034,1.74475,42536,0
-169.591,288.393,1019,1469,1500,0,1.09389,155.882,1.71675,42637,0
-172.628,274.603,1017,1459,1500,0,1.27252,155.167,1.68244,42737,0
-131.335,320.185,998,1458,1500,0,1.81717,154.86,1.77998,42837,0
-122.57,322.413,1016,1502,1500,0,1.97157,154.948,1.79063,42937,0
-115.53,324.578,1009,1475,1500,0,0.338415,156.058,1.80145,43037,0
-107.077,313.388,1007,1475,1500,0,0.063321,156.335,1.79977,43137,0
-74.5173,302.314,992,1503,1500,0,0.322345,156.336,1.7964,43237,0
-68.2875,283.771,969,1481,1500,0,-0.322202,156.94,1.77597,43337,0
-61.7743,289.597,974,1483,1500,0,-0.47758,157.702,1.79676,43437,0
-53.4816,276.187,970,1485,1500,0,-0.600153,157.367,1.77742,43537,0
-46.4745,273.242,964,1485,1500,0,-0.737981,156.774,1.78486,43637,0
-49.9457,272.233,961,1476,1500,0,-0.467562,154.299,1.79371,43737,0
-46.6619,269.121,951,1482,1500,0,-0.523303,152.923,1.78798,43838,0
-52.7091,268.47,964,1482,1500,0,-0.283237,151.066,1.80859,43938,0
-71.7284,264.684,956,1459,1500,0,0.415401,150.12,1.84352,44038,0
-84.7151,262.005,958,1462,1500,0,1.24428,149.465,1.86087,44138,0
-105.536,248.562,937,1452,1500,0,1.37224,148.088,1.83853,44238,0
-119.481,248.506,951,1456,1500,0,2.20913,147.32,1.85479,44338,0
-178.381,229.873,937,1456,1500,0,2.01656,144.77,1.8161,44439,0
-204.752,180.082,949,1456,1500,0,2.01656,144.77,1.69497,44540,0
-200.337,196.128,931,1432,1500,0,2.16619,142.772,1.77493,44641,0
-224.163,185.698,930,1431,1500,0,3.19489,140.336,1.73644,44741,0
-234.538,181.04,886,1441,1500,0,3.41149,139.012,1.84068,44841,0
-274.858,156.019,897,1440,1500,0,2.41673,136.205,1.78858,44941,0
-277.905,148.278,883,1409,1500,0,2.36906,136.022,1.83804,45041,0
-298.795,133.952,888,1421,1605,0,5.77339,136.938,1.82816,45141,0
-324.485,101.535,852,1421,1605,0,5.77339,136.938,1.82537,45241,0
-339.009,97.1395,848,1420,1605,0,5.25282,141.294,1.78297,45341,0
-345.102,88.3314,858,1426,1605,0,4.67176,143.03,1.74273,45441,0
-348.392,102.134,862,1426,1605,0,4.67176,143.03,1.74796,45541,0
-336.46,194.266,906,1442,1500,0,5.10508,150.265,1.944,45641,0
-325.588,223.185,928,1442,1500,0,4.64809,152.217,1.91935,45741,0
-324.987,242.411,941,1442,1500,0,5.07509,153.178,1.91472,45841,0
-316.864,274.99,972,1441,1500,0,4.02978,154.714,1.89516,45941,0
-296.686,324.157,1038,1454,1500,0,3.20403,155.846,1.84054,46041,0
-278.737,337.429,1061,1454,1500,0,2.91567,155.989,1.82113,46141,0
-255.359,354.511,1065,1462,1500,0,2.09119,155.625,1.79857,46241,0
-246.42,378.095,1109,1462,1500,0,1.69546,155.045,1.81662,46341,0
-198.695,372.879,1109,1491,1500,0,1.43154,154.905,1.7391,46441,0
-186.559,363.443,1097,1491,1500,0,0.549435,155.261,1.72355,46542,0
-183.834,341.525,1082,1454,1500,0,0.430191,155.899,1.66032,46642,0
-170.973,342,1067,1465,1500,0,1.20303,156.164,1.67944,46742,0
-141.633,373.301,1066,1465,1500,0,0.528327,156.321,1.79072,46842,0
-134.678,361.578,1055,1483,1500,0,-0.604833,155.407,1.78615,46942,0
-158.464,321.622,1028,1435,1500,0,-0.624109,155.057,1.66293,47042,0
-152.082,309.408,1017,1435,1500,0,2.60373,153.804,1.67089,47142,0
-130.367,322.003,1017,1478,1500,0,3.13701,153.927,1.84534,47242,0
-145.813,298.218,1000,1477,1500,0,1.26709,155.997,1.80742,47342,0
-141.725,271.086,980,1443,1500,0,1.40388,157.043,1.74384,47442,0
-140.039,297.676,985,1460,1500,0,3.22147,158.778,1.81822,47542,0
-135.112,272.346,991,1459,1500,0,2.60978,160.27,1.78574,47642,0
-137.654,284.417,983,1459,1500,0,2.60978,160.27,1.79664,47742,0
-133.54,287.244,972,1455,1500,0,2.60978,160.27,1.7861,47842,0
-122.762,300.207,987,1461,1500,0,0.917266,164.446,1.80498,47943,0
-100.81,306.588,985,1481,1500,0,1.17024,165.585,1.78255,48043,0
-92.3191,317.393,990,1481,1500,0,0.171364,166.612,1.78427,48143,0
-87.1624,316.936,1009,1471,1500,0,0.785411,167.364,1.78127,48243,0
-98.0229,287.59,1006,1469,1500,0,1.28301,168.332,1.6784,48343,0
-61.4963,317.61,996,1453,1500,0,2.73358,169.123,1.79722,48443,0
-43.6712,305.815,1003,1486,1500,0,3.16054,169.181,1.81645,48543,0
-64.1619,260.577,1010,1486,1500,0,3.21496,169.019,1.66836,48643,0
-23.7456,270.868,1040,1450,1500,0,3.04407,168.947,1.72646,48744,0
-3.01129,296.462,990,1450,1500,0,3.70015,168.78,1.78365,48844,0
24.3222,297.052,996,1494,1500,0,1.22216,168.947,1.75678,48944,0
45.4826,305.845,990,1504,1500,0,1.1309,168.884,1.75864,49044,0
79.6787,325.776,1003,1518,1500,0,0.233335,169.032,1.79943,49144,0
148.038,330.363,1021,1518,1500,0,0.100458,168.701,1.78765,49244,0
180.856,302.199,1043,1532,1500,0,0.631274,168.328,1.71613,49344,0
231.648,293.813,1057,1556,1500,0,-0.0525842,167.844,1.67657,49444,0
261.029,302.497,1045,1556,1500,0,-2.47542,167.831,1.67862,49544,0
309.286,303.504,1039,1566,1500,0,-4.4131,168.124,1.6924,49644,0
351.824,288.737,961,1566,1500,0,-5.15643,168.364,1.67911,49744,0
409.946,280.721,888,1568,1500,0,-8.25812,166.946,1.77385,49844,0
443.053,257.273,792,1568,1500,0,-6.51749,163.432,1.7673,49944,0
451.08,230.252,803,1574,1500,0,-6.51749,163.432,1.77381,50044,0
432.588,236.704,810,1529,1500,0,-5.26263,159.353,1.76659,50144,0
415.765,237.112,828,1529,1500,0,-5.26263,159.353,1.7696,50244,0
393.748,238.26,937,1529,1500,0,-5.26263,159.353,1.79128,50344,0
294.307,282.475,1006,1441,1500,0,-0.112358,157.543,1.7179,50445,0
286.832,334.715,1008,1441,1500,0,0.913602,157.735,1.84804,50545,0
253.749,351.275,1031,1492,1500,0,2.26123,158.341,1.86469,50645,0
214.292,349.599,1043,1481,1500,0,0.297483,159.453,1.79487,50745,0
172.517,384.281,1087,1481,1500,0,0.165554,159.946,1.80203,50845,0
156.528,408.383,1096,1492,1395,0,0.323956,160.371,1.83659,50945,0
134.67,402.16,1106,1484,1395,0,0.497012,160.661,1.80031,51045,0
111.518,404.026,1101,1484,1395,0,0.974294,161.109,1.79951,51145,0
67.3815,416.719,1105,1455,1395,0,1.22448,161.647,1.81824,51245,0
54.4725,400.85,1101,1455,1395,0,1.22448,161.647,1.78236,51346,0
37.3924,398.76,1091,1474,1500,0,2.48494,162.759,1.79606,51446,0
11.1473,407.72,1081,1462,1395,0,1.49405,162.851,1.84139,51546,0
12.76,369.909,1068,1462,1395,0,1.00999,162.292,1.76194,51646,0
11.7438,369.141,1049,1484,1500,0,0.40387,161.456,1.78052,51746,0
15.6819,361.357,1056,1489,1500,0,-0.764981,160.404,1.76735,51846,0
17.3594,353.504,1032,1487,1500,0,-0.764981,160.404,1.76767,51946,0
34.7063,338.89,1024,1503,1500,0,-2.16963,158.939,1.77225,52046,0
53.1167,331.927,1026,1503,1500,0,-1.88703,158.65,1.79867,52147,0
47.0609,338.296,1028,1485,1500,0,-1.29176,158.365,1.79931,52247,0
47.7877,333.328,1033,1485,1500,0,-0.768213,158.11,1.82064,52347,0
23.3694,331.449,1014,1491,1500,0,-0.781325,157.826,1.81402,52447,0
