PID values => kp: 0 ki: 0 kd: 0
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, RF, pitch, CH2, CH4
0,0,0,0,0,1-0.7,315,0,47,0,6.1
0,0,0,0,0,1-0.7,315,0,59,0,6.2
0,0,0,0,0,1-0.7,315,0,71,0,6.3
0,0,0,0,0,1-0.7,315,0,83,0,6.3
0,0,0,0,0,1-0.6,315,0,95,0,6.3
0,0,0,0,0,1-0.6,315,0,107,0,6.3
0,0,0,0,0,1-0.8,315,0,118,0,6.2
0,0,0,0,0,1-0.9,315,0,129,0,6.1
0,0,0,0,0,1-1,315,0,141,0,6
0,0,0,0,0,1-1.1,315,0,153,0,6
0,0,0,0,0,1-1.3,314,0,165,0,6
0,0,0,0,0,1-1.4,314,0,177,0,5.9
0,0,0,0,0,1-1.6,314,0,188,0,5.9
0,0,0,0,0,1-1.6,314,0,199,0,5.9
0,0,0,0,0,1-1.6,314,0,210,0,5.9
0,0,0,0,0,1-1.6,313,0,221,0,5.9
0,0,0,0,0,1-1.7,313,0,234,0,5.9
0,0,0,0,0,1-1.9,313,0,246,0,5.9
0,0,0,0,0,1-1.9,313,0,258,0,6
0,0,0,0,0,1-2,313,0,269,0,6.4
0,0,0,0,0,1-2.1,313,0,281,0,6.7
0,0,0,0,0,1-2,312,0,293,0,6.9
0,0,0,0,0,1-1.9,312,0,305,0,6.9
0,0,0,0,0,1-2,312,0,317,0,6.7
0,0,0,0,0,1-2.1,312,0,329,0,6.7
0,0,0,0,0,1-2.3,313,0,340,0,6.9
0,0,0,0,0,1-2.5,313,0,351,0,7.3
0,0,0,0,0,1-2.6,313,0,362,0,7.7
0,0,0,0,0,1-2.8,313,0,374,0,7.9
0,0,0,0,0,1-3,313,0,387,0,7.9
0,0,0,0,0,1-3,313,0,398,0,7.9
0,0,0,0,0,1-3.1,313,0,409,0,8
0,0,0,0,0,1-3.2,313,0,420,0,8.2
0,0,0,0,0,1-3.2,313,0,431,0,8.3
0,0,0,0,0,1-3.1,314,0,443,0,8.5
0,0,0,0,0,1-3.1,314,0,455,0,8.7
0,0,0,0,0,1-3,314,0,467,0,8.9
0,0,0,0,0,1-3,314,0,479,0,8.9
0,0,0,0,0,1-3,314,0,491,0,8.8
0,0,0,0,0,1-2.9,314,0,502,0,8.8
0,0,0,0,0,1-2.8,314,0,513,0,8.7
0,0,0,0,0,1-2.8,314,0,525,0,8.5
0,0,0,0,0,1-2.7,314,0,538,0,8.3
0,0,0,0,0,1-2.6,314,0,550,0,8.2
0,0,0,0,0,1-2.5,314,0,561,0,8.2
0,0,0,0,0,1-2.5,315,0,572,0,8.3
0,0,0,0,0,1-2.6,315,0,583,0,8.3
0,0,0,0,0,1-2.5,315,0,595,0,8.2
0,0,0,0,0,1-2.4,315,0,607,0,8.1
