PID values => kp: 0 ki: 0 kd: 0
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, RF, pitch, CH2, CH4
0,0,0,0,0,13.4,317,0,51,0,7.8
0,0,0,0,0,13.4,317,0,63,0,7.8
0,0,0,0,0,13.4,317,0,75,0,7.7
0,0,0,0,0,13.4,316,0,88,0,7.6
0,0,0,0,0,13.4,316,0,99,0,7.5
0,0,0,0,0,13.5,316,0,110,0,7.4
0,0,0,0,0,13.5,316,0,123,0,7.3
0,0,0,0,0,13.4,316,0,135,0,7.2
0,0,0,0,0,13.4,316,0,146,0,7.1
0,0,0,0,0,13.4,316,0,157,0,7
0,0,0,0,0,13.3,316,0,168,0,6.9
0,0,0,0,0,13.2,316,0,180,0,6.8
0,0,0,0,0,13.2,316,0,192,0,6.7
0,0,0,0,0,13.2,316,0,204,0,6.6
0,0,0,0,0,13.2,316,0,216,0,6.5
0,0,0,0,0,13.1,316,0,228,0,6.4
0,0,0,0,0,13.1,316,0,239,0,6.3
0,0,0,0,0,13.1,316,0,250,0,6.2
0,0,0,0,0,13,316,0,263,0,6.2
0,0,0,0,0,12.8,316,0,275,0,6.2
0,0,0,0,0,12.8,316,0,287,0,6.2
0,0,0,0,0,12.8,316,0,299,0,6.2
0,0,0,0,0,12.8,316,0,310,0,6.3
0,0,0,0,0,12.7,316,0,321,0,6.3
0,0,0,0,0,12.5,316,0,332,0,6.4
0,0,0,0,0,12.5,316,0,345,0,6.5
0,0,0,0,0,12.4,316,0,357,0,6.8
0,0,0,0,0,12.4,316,0,369,0,7.2
0,0,0,0,0,12.6,315,0,380,0,7.6
0,0,0,0,0,12.8,315,0,391,0,8.1
0,0,0,0,0,13,315,0,402,0,8.5
0,0,0,0,0,13.1,315,0,414,0,8.9
0,0,0,0,0,13.2,314,0,426,0,9.2
0,0,0,0,0,13.1,314,0,438,0,9.5
0,0,0,0,0,13,314,0,451,0,9.7
0,0,0,0,0,12.9,314,0,462,0,9.9
0,0,0,0,0,12.9,314,0,473,0,10.3
0,0,0,0,0,13.1,314,0,485,0,10.6
0,0,0,0,0,13.4,313,0,497,0,11.1
0,0,0,0,0,13.7,313,0,509,0,11.3
0,0,0,0,0,13.9,313,0,522,0,11.5
0,0,0,0,0,14.1,313,0,532,0,11.4
0,0,0,0,0,14,313,0,544,0,11.3
0,0,0,0,0,13.8,312,0,556,0,11.1
0,0,0,0,0,13.7,312,0,568,0,10.8
0,0,0,0,0,13.6,312,0,580,0,10.8
0,0,0,0,0,13.7,312,0,592,0,10.7
0,0,0,0,0,13.8,312,0,603,0,10.8
0,0,0,0,0,13.8,312,0,615,0,11
0,0,0,0,0,13.8,312,0,627,0,11.1
0,0,0,0,0,13.8,312,0,640,0,11.2
0,0,0,0,0,13.8,311,0,651,0,11.2
0,0,0,0,0,13.8,311,0,662,0,11.1
0,0,0,0,0,13.9,311,0,675,0,11.1
0,0,0,0,0,13.9,311,0,687,0,11.1
0,0,0,0,0,13.9,311,0,693,0,11.2
0,0,0,0,0,13.9,312,0,704,0,11.3
0,0,0,0,0,13.8,312,0,716,0,11.3
0,0,0,0,0,13.6,312,0,727,0,11.4
0,0,0,0,0,13.2,312,0,738,0,11.6
0,0,0,0,0,13,313,0,750,0,11.6
0,0,0,0,0,12.7,313,0,762,0,11.7
0,0,0,0,0,12.6,314,0,774,0,11.7
0,0,0,0,0,12.6,314,0,786,0,11.7
0,0,0,0,0,12.8,314,0,799,0,11.8
0,0,0,0,0,13,315,0,810,0,12.2
0,0,0,0,0,12.9,315,0,822,0,12.6
0,0,0,0,0,12.7,316,0,834,0,12.9
0,0,0,0,0,12.5,316,0,846,0,13.1
0,0,0,0,0,12.2,316,0,859,0,13.1
0,0,0,0,0,12.1,316,0,870,0,13.1
0,0,0,0,0,12,316,0,881,0,13.2
0,0,0,0,0,12.1,316,0,893,0,13.3
0,0,0,0,0,12.3,316,0,905,0,13.3
0,0,0,0,0,12.3,316,0,917,0,13.4
0,0,0,0,0,12.1,316,0,929,0,13.4
0,0,0,0,0,11.7,316,0,942,0,13.3
0,0,0,0,0,11.7,315,0,953,0,13.2
0,0,0,0,0,11.9,315,0,965,0,13
0,0,0,0,0,12.2,315,0,977,0,12.9
0,0,0,0,0,12.6,315,0,989,0,12.9
0,0,0,0,0,12.6,314,0,1001,0,13
0,0,0,0,0,12.6,314,0,1012,0,13.1
0,0,0,0,0,12.7,314,0,1023,0,13.2
0,0,0,0,0,12.9,314,0,1034,0,13.1
0,0,0,0,0,13,314,0,1046,0,12.7
0,0,0,0,0,13,314,0,1058,0,12.2
0,0,0,0,0,12.7,314,0,1070,0,11.5
0,0,0,0,0,12.6,314,0,1082,0,10.8
0,0,0,0,0,12.3,314,0,1094,0,10.2
0,0,0,0,0,12.1,314,0,1105,0,9.8
0,0,0,0,0,11.8,313,0,1116,0,9.6
0,0,0,0,0,11.8,313,0,1127,0,9.4
0,0,0,0,0,12.6,313,0,1139,0,9
0,0,0,0,0,13.9,313,0,1151,0,8.5
0,0,0,0,0,15.1,313,0,1163,0,8.2
0,0,0,0,0,15.8,312,0,1175,0,7.9
