PID values => kp: 0 ki: 0 kd: 0
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, RF, pitch, CH2, CH4
0,0,0,0,0,13.1,306,0,50,0,7.9
0,0,0,0,0,13.1,306,0,62,0,7.9
0,0,0,0,0,13,306,0,74,0,7.9
0,0,0,0,0,13,306,0,85,0,7.9
0,0,0,0,0,12.9,306,0,96,0,7.9
0,0,0,0,0,13,306,0,107,0,7.9
0,0,0,0,0,13,306,0,119,0,7.9
0,0,0,0,0,13,307,0,131,0,7.9
0,0,0,0,0,13,307,0,144,0,7.9
0,0,0,0,0,13,307,0,156,0,7.8
0,0,0,0,0,13,307,0,167,0,7.8
0,0,0,0,0,12.9,307,0,178,0,7.7
0,0,0,0,0,12.8,307,0,190,0,7.6
0,0,0,0,0,12.8,307,0,202,0,7.5
0,0,0,0,0,12.8,307,0,214,0,7.5
0,0,0,0,0,12.8,307,0,226,0,7.5
0,0,0,0,0,12.7,307,0,237,0,7.6
0,0,0,0,0,12.7,307,0,248,0,7.8
0,0,0,0,0,12.7,307,0,259,0,7.9
0,0,0,0,0,12.6,307,0,270,0,7.9
0,0,0,0,0,12.5,307,0,282,0,7.9
0,0,0,0,0,12.4,307,0,294,0,7.8
0,0,0,0,0,12.4,307,0,306,0,7.8
0,0,0,0,0,12.3,306,0,319,0,7.8
0,0,0,0,0,12.2,306,0,330,0,7.7
0,0,0,0,0,12.2,306,0,342,0,7.5
0,0,0,0,0,12.2,306,0,354,0,7.4
0,0,0,0,0,12.2,305,0,367,0,7.3
0,0,0,0,0,12.3,305,0,379,0,7.4
0,0,0,0,0,12.4,305,0,390,0,7.4
0,0,0,0,0,12.6,305,0,401,0,7.4
0,0,0,0,0,12.5,305,0,413,0,7.5
0,0,0,0,0,12.3,305,0,423,0,7.7
0,0,0,0,0,12.1,305,0,436,0,7.8
0,0,0,0,0,12,305,0,448,0,7.9
0,0,0,0,0,11.9,305,0,459,0,8
0,0,0,0,0,11.9,305,0,470,0,8.2
0,0,0,0,0,12,305,0,483,0,8.5
0,0,0,0,0,12,305,0,493,0,8.8
0,0,0,0,0,11.9,306,0,505,0,9.1
0,0,0,0,0,12,306,0,517,0,9.3
0,0,0,0,0,12,306,0,529,0,9.4
0,0,0,0,0,11.9,306,0,542,0,9.4
0,0,0,0,0,11.7,306,0,553,0,9.4
0,0,0,0,0,11.6,306,0,564,0,9.5
0,0,0,0,0,11.7,307,0,576,0,9.6
0,0,0,0,0,11.7,307,0,588,0,9.7
0,0,0,0,0,11.7,307,0,600,0,9.8
