PID values => kp: 0 ki: 0 kd: 0
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, RF, pitch, CH2, CH4
0,0,0,0,0,11.52588e+38,2.52493e+33,0,49,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,59,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,69,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,79,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,88,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,100,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,110,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,120,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,131,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,141,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,151,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,161,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,171,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,181,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,191,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,201,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,213,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,223,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,233,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,243,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,253,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,264,0,2.50693e+33
0,0,0,0,0,11.52588e+38,2.52493e+33,0,274,0,2.50693e+33
